INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,PARENT1_Yes,MSTATUS_z_No,SEX_z_F,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,JOB_Doctor,JOB_Home Maker,JOB_Lawyer,JOB_Manager,JOB_Professional,JOB_Student,JOB_z_Blue Collar,CAR_USE_Private,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,RED_CAR_yes,REVOKED_Yes,URBANICITY_z_Highly Rural/ Rural
177,0,0.0,0,42.0,0,10.0,123143.0,306368.0,16,24930.0,4,0.0,0,3,14.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
178,0,0.0,0,49.0,0,8.0,22059.0,123924.0,24,21990.0,11,0.0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,0,0.0,1,36.0,1,12.0,50750.0,0.0,26,10170.0,7,5877.0,3,7,14.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
180,0,0.0,0,34.0,1,10.0,23571.0,0.0,35,12180.0,7,0.0,0,0,7.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
181,0,0.0,0,49.0,0,0.0,0.0,79913.0,29,18110.0,7,0.0,0,1,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
182,0,0.0,0,52.0,0,12.0,35631.0,155972.0,39,6040.0,10,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
183,0,0.0,0,50.0,0,11.0,129234.0,0.0,37,21200.0,4,0.0,0,0,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
184,0,0.0,0,53.0,0,12.0,,0.0,16,11650.0,10,6175.0,1,2,7.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
185,0,0.0,0,55.0,0,14.0,55409.0,162237.0,45,27890.0,4,0.0,0,0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
187,0,0.0,0,40.0,4,15.0,48067.0,186025.0,21,18120.0,8,0.0,0,0,8.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,0,0.0,0,45.0,2,12.0,64867.0,210631.0,21,12490.0,1,0.0,0,0,10.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
189,0,0.0,0,80.0,2,23.0,97716.0,389344.0,14,15920.0,13,0.0,0,2,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
190,0,0.0,0,48.0,0,10.0,39613.0,159534.0,48,8460.0,10,7437.0,2,6,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
191,0,0.0,0,37.0,0,11.0,,,69,14130.0,1,0.0,0,1,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
192,0,0.0,0,40.0,0,11.0,49780.0,0.0,52,10500.0,6,0.0,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
194,0,0.0,0,45.0,0,11.0,60845.0,0.0,31,24260.0,4,0.0,0,0,18.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
196,1,6087.0,0,42.0,0,12.0,136344.0,0.0,45,13160.0,1,0.0,0,0,17.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
197,0,0.0,0,36.0,0,7.0,70313.0,211506.0,55,14960.0,6,7650.0,3,5,4.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
198,0,0.0,0,45.0,3,15.0,23773.0,0.0,9,34510.0,7,0.0,0,0,1.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
199,0,0.0,0,52.0,0,11.0,115713.0,327167.0,28,21660.0,6,0.0,0,0,11.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
200,0,0.0,0,41.0,0,8.0,55364.0,0.0,17,31390.0,1,0.0,0,3,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
201,0,0.0,0,36.0,0,14.0,27693.0,130324.0,37,11300.0,10,19385.0,1,4,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202,0,0.0,0,56.0,0,0.0,0.0,103058.0,29,27890.0,13,25147.0,2,0,9.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
203,0,0.0,1,53.0,1,0.0,0.0,0.0,34,1500.0,10,1175.0,3,2,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
204,1,3894.0,0,39.0,0,12.0,32936.0,169721.0,12,1500.0,6,0.0,0,0,7.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
205,0,0.0,0,38.0,0,11.0,33151.0,184852.0,31,11530.0,13,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
206,1,2659.0,1,45.0,3,0.0,0.0,0.0,36,16510.0,4,17445.0,3,0,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
207,0,0.0,0,46.0,0,14.0,24575.0,176282.0,73,8560.0,10,0.0,0,0,9.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
208,0,0.0,0,43.0,2,16.0,32546.0,200891.0,49,5800.0,10,0.0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
209,0,0.0,1,54.0,1,0.0,0.0,0.0,21,18820.0,6,5537.0,1,6,9.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
210,0,0.0,0,55.0,0,16.0,163158.0,431809.0,44,23320.0,10,0.0,0,3,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
211,0,0.0,0,61.0,0,10.0,58212.0,226638.0,37,13420.0,1,3573.0,3,3,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
214,1,6693.0,0,53.0,0,15.0,84345.0,264549.0,36,9930.0,4,0.0,0,3,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
215,0,0.0,0,52.0,0,12.0,24590.0,166773.0,59,10350.0,14,1507.0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
216,0,0.0,0,54.0,0,15.0,107808.0,278940.0,45,27020.0,7,1780.0,3,0,6.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
218,0,0.0,0,51.0,0,15.0,76443.0,257889.0,7,25450.0,6,5958.0,2,5,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
219,0,0.0,0,39.0,2,12.0,59685.0,197089.0,42,7470.0,7,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
220,0,0.0,0,38.0,0,12.0,90647.0,251629.0,38,13740.0,4,8450.0,1,0,15.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
221,1,4380.0,0,42.0,0,10.0,43174.0,208811.0,48,10020.0,13,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
222,1,1826.0,0,31.0,2,14.0,30653.0,0.0,41,12930.0,13,35666.0,2,0,7.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
224,0,0.0,0,41.0,2,0.0,0.0,54130.0,18,32090.0,6,0.0,0,0,17.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
225,1,6716.0,3,36.0,4,0.0,,0.0,54,1500.0,4,0.0,0,5,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
227,0,0.0,0,49.0,0,13.0,59148.0,162428.0,18,12310.0,1,8948.0,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
229,0,0.0,0,47.0,0,10.0,81899.0,232928.0,25,14390.0,1,0.0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
231,0,0.0,0,45.0,3,,1158.0,0.0,10,6120.0,10,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
232,0,0.0,0,53.0,0,15.0,114088.0,306745.0,25,22920.0,10,0.0,0,0,8.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
233,0,0.0,0,51.0,0,13.0,80621.0,256152.0,27,25700.0,1,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
234,0,0.0,0,51.0,1,12.0,94328.0,327651.0,44,6900.0,3,0.0,0,0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
235,1,53571.214081,0,36.0,3,11.0,49703.0,253132.0,37,42550.0,1,35879.0,1,0,20.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
236,0,0.0,0,43.0,0,12.0,,179229.0,55,8160.0,1,6836.0,3,0,6.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
237,0,0.0,0,43.0,0,11.0,,209570.0,32,13160.0,13,8569.0,3,3,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
238,1,4257.0,0,53.0,0,13.0,25289.0,108139.0,31,13850.0,1,0.0,0,0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
239,0,0.0,0,40.0,0,7.0,95405.0,0.0,34,24220.0,4,0.0,0,3,14.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,1,4277.0,0,31.0,3,14.0,26112.0,117229.0,58,14030.0,3,0.0,0,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
242,1,19597.135871000002,0,58.0,0,12.0,131560.0,,40,14870.0,1,0.0,0,2,14.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
244,0,0.0,0,50.0,0,14.0,90566.0,295771.0,40,23260.0,17,0.0,0,0,18.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
245,0,0.0,0,45.0,2,12.0,62447.0,203472.0,39,12240.0,7,0.0,0,0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
246,0,0.0,0,46.0,0,5.0,108701.0,337340.0,39,12070.0,3,0.0,0,0,17.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
247,0,0.0,0,47.0,0,12.0,94774.0,254197.0,43,21070.0,1,3460.0,1,1,13.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
248,0,0.0,1,43.0,2,16.0,72357.0,288115.0,40,23190.0,1,0.0,0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
250,0,0.0,0,48.0,0,11.0,140112.0,336063.0,47,28380.0,10,0.0,0,2,17.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,0,0.0,0,39.0,0,11.0,19016.0,173712.0,22,10950.0,13,0.0,0,0,8.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
252,0,0.0,0,49.0,0,0.0,0.0,0.0,55,19810.0,7,0.0,0,1,1.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
253,0,0.0,0,45.0,0,,19909.0,130331.0,14,7990.0,1,0.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
254,0,0.0,0,36.0,0,,4885.0,99107.0,35,7080.0,6,5486.0,1,5,17.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
255,1,2738.0,1,59.0,1,12.0,119382.0,0.0,26,24130.0,13,0.0,0,0,16.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
256,0,0.0,0,60.0,0,13.0,89511.0,224350.0,5,11380.0,4,4470.0,3,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
257,0,0.0,0,49.0,0,15.0,107375.0,332673.0,12,19840.0,3,0.0,0,0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
258,0,0.0,0,45.0,2,13.0,36947.0,165094.0,32,6200.0,6,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
259,0,0.0,0,34.0,2,13.0,27581.0,0.0,38,12250.0,4,0.0,0,6,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
260,1,1146.0,0,57.0,0,14.0,8212.0,0.0,5,7200.0,4,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
261,0,0.0,0,33.0,1,11.0,86187.0,241285.0,81,13420.0,17,0.0,0,1,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
262,0,0.0,0,52.0,0,12.0,42255.0,0.0,61,22280.0,3,0.0,0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,0,0.0,0,53.0,0,13.0,37646.0,,19,16020.0,4,7462.0,2,0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
264,0,0.0,0,57.0,0,8.0,,261901.0,41,32530.0,1,0.0,0,2,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265,0,0.0,0,37.0,0,11.0,116043.0,0.0,40,16800.0,17,0.0,0,3,9.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
266,0,0.0,0,45.0,2,,89479.0,239934.0,30,14950.0,10,0.0,0,0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
267,0,0.0,0,38.0,0,8.0,92917.0,0.0,57,15120.0,1,722.0,3,0,4.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
268,0,0.0,0,36.0,3,7.0,29741.0,0.0,32,8070.0,6,2797.0,2,0,7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269,0,0.0,0,51.0,0,12.0,3673.0,120377.0,5,11180.0,10,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
270,1,4658.0,1,39.0,2,15.0,61370.0,0.0,6,21770.0,6,35577.0,3,0,12.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
271,0,0.0,0,51.0,0,13.0,32159.0,195096.0,46,2600.0,6,0.0,0,2,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
272,0,0.0,2,40.0,3,14.0,20126.0,138444.0,5,8260.0,6,0.0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
273,1,5259.0,0,54.0,0,11.0,44782.0,148676.0,83,30260.0,3,0.0,0,0,9.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
274,0,0.0,0,34.0,4,14.0,59828.0,0.0,56,10880.0,10,0.0,0,0,13.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
275,0,0.0,1,41.0,2,14.0,74022.0,247884.0,51,13000.0,10,4418.0,1,0,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
276,0,0.0,0,36.0,0,11.0,80256.0,235169.0,9,14860.0,4,2592.0,4,1,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
277,0,0.0,0,55.0,0,14.0,6094.0,0.0,28,22770.0,4,2631.0,1,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
278,0,0.0,1,45.0,2,0.0,0.0,69743.0,27,14300.0,1,9062.0,1,1,11.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
279,1,3769.0,2,45.0,2,12.0,30085.0,128194.0,44,7200.0,4,0.0,0,3,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
280,0,0.0,0,50.0,0,11.0,80241.0,0.0,17,14520.0,4,7628.0,2,7,11.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
282,0,0.0,0,55.0,0,12.0,55673.0,245678.0,43,27400.0,14,0.0,0,0,13.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
283,1,4363.2375823,0,44.0,0,8.0,32317.0,0.0,68,22450.0,7,3738.0,1,8,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284,0,0.0,0,50.0,0,9.0,58762.0,0.0,13,13320.0,6,5253.0,3,0,8.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
285,0,0.0,0,60.0,0,15.0,76899.0,270631.0,34,7900.0,4,45574.0,3,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
286,0,0.0,0,40.0,0,12.0,48640.0,0.0,19,10360.0,1,0.0,0,0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
287,0,0.0,0,57.0,0,6.0,78592.0,248326.0,42,15760.0,7,9462.0,3,0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
289,1,5523.0,0,47.0,0,,21282.0,0.0,40,18150.0,1,6544.0,1,3,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
290,1,7390.4399588,0,64.0,0,13.0,61521.0,248878.0,41,7650.0,1,0.0,0,8,9.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
291,1,1164.9880662,0,34.0,1,9.0,105554.0,229868.0,75,5300.0,4,7504.0,2,2,20.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
292,0,0.0,0,52.0,0,6.0,147666.0,405910.0,43,6700.0,11,0.0,0,0,17.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
293,1,2362.0,1,42.0,1,3.0,69290.0,0.0,30,23900.0,4,1052.0,2,1,11.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
296,1,6142.0,0,,2,8.0,2954.0,0.0,21,3100.0,9,10099.0,2,4,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
297,0,0.0,0,54.0,0,11.0,105762.0,0.0,5,17480.0,6,0.0,0,2,18.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
298,0,0.0,0,42.0,2,11.0,79185.0,243880.0,28,13020.0,3,6689.0,1,5,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
299,0,0.0,0,56.0,0,13.0,111702.0,,18,18270.0,6,0.0,0,0,17.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
301,0,0.0,0,59.0,0,12.0,5005.0,158960.0,30,7500.0,1,0.0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
304,0,0.0,0,35.0,0,11.0,13760.0,0.0,27,7700.0,6,10177.0,2,3,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
305,1,1065.0,0,54.0,0,13.0,88668.0,316419.0,63,20090.0,4,10520.0,2,1,14.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
306,1,5075.0,0,50.0,0,13.0,2657.0,109134.0,63,10480.0,13,20452.0,2,2,11.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
307,0,0.0,0,29.0,1,11.0,51122.0,201650.0,40,10470.0,1,19030.0,3,9,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
309,1,680.0,0,57.0,0,12.0,,0.0,19,11650.0,4,10231.0,1,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
310,0,0.0,0,43.0,0,10.0,97953.0,0.0,43,27180.0,1,4784.0,2,4,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
311,0,0.0,0,44.0,0,0.0,0.0,104490.0,28,14190.0,4,35430.0,2,2,8.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
312,0,0.0,1,38.0,2,14.0,83937.0,234151.0,28,13800.0,3,10851.0,2,0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
313,0,0.0,1,37.0,2,14.0,96188.0,0.0,49,13340.0,1,0.0,0,1,10.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
314,0,0.0,1,55.0,1,14.0,17820.0,115540.0,32,13340.0,1,6913.0,1,3,8.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
315,0,0.0,2,51.0,2,14.0,62894.0,228994.0,84,5990.0,17,0.0,0,0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
316,1,2287.0,1,42.0,2,12.0,68090.0,169854.0,45,11750.0,1,9261.0,1,3,12.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
317,1,6195.0,0,45.0,2,4.0,25032.0,0.0,34,6100.0,1,5771.0,1,5,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
318,1,4862.0,0,54.0,0,12.0,52078.0,194227.0,51,23250.0,1,5039.0,1,4,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
321,0,0.0,0,48.0,0,12.0,22633.0,135679.0,30,16730.0,13,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
322,0,0.0,0,50.0,0,0.0,0.0,109511.0,32,4980.0,6,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
323,1,9775.6413423,0,25.0,1,9.0,51544.0,,44,20630.0,1,7767.0,2,8,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
325,0,0.0,0,35.0,0,9.0,72389.0,213173.0,45,13440.0,1,8185.0,4,2,10.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
326,1,3418.0,0,29.0,1,8.0,73842.0,0.0,25,22340.0,1,4769.0,1,4,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
327,1,4423.0,1,45.0,2,0.0,0.0,0.0,33,6000.0,1,41818.0,1,3,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
328,0,0.0,0,37.0,0,14.0,,141069.0,34,10370.0,6,663.0,2,0,9.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
329,0,0.0,0,56.0,0,16.0,109521.0,321674.0,30,7100.0,7,0.0,0,2,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330,0,0.0,0,45.0,3,17.0,71969.0,212081.0,44,13060.0,6,0.0,0,0,1.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
332,0,0.0,0,48.0,0,10.0,,0.0,43,24150.0,4,0.0,0,1,10.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
333,0,0.0,0,52.0,0,13.0,37295.0,163285.0,28,6700.0,4,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
334,0,0.0,0,40.0,0,7.0,50224.0,0.0,16,13780.0,1,1937.0,2,6,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
335,1,2328.0,0,41.0,1,13.0,109957.0,260749.0,50,29470.0,6,0.0,0,1,18.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
336,0,0.0,0,44.0,2,14.0,44141.0,141312.0,11,5900.0,10,7401.0,1,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
337,0,0.0,0,54.0,0,,30388.0,0.0,24,16580.0,4,27130.0,2,0,13.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
338,0,0.0,0,42.0,0,12.0,85752.0,285727.0,36,5700.0,13,0.0,0,2,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,0,0.0,0,50.0,0,11.0,8345.0,0.0,39,15330.0,10,0.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
340,1,4700.0,0,38.0,0,14.0,10486.0,66515.0,33,6350.0,1,5702.0,1,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
341,0,0.0,0,36.0,0,12.0,33284.0,141018.0,68,14640.0,10,0.0,0,0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
